source,target,kind,resolution,file,absolute_file,line,statement
plantphenolmod::phenologyupdate@f90src/plant_bgc/plantphenolmod.f90:37,plantphenolmod::root_shoot_branching@f90src/plant_bgc/plantphenolmod.f90:263,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,83,"call root_shoot_branching(I,J,NZ)"
plantphenolmod::phenologyupdate@f90src/plant_bgc/plantphenolmod.f90:37,plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,86,"call Emerged_plant_Phenology(I,J,NZ)"
plantphenolmod::phenologyupdate@f90src/plant_bgc/plantphenolmod.f90:37,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,94,call PrintInfo('end '//subname)
plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,120,call PrintInfo('beg '//subname)
plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,plantphenolmod::calcphenolenvfactor@f90src/plant_bgc/plantphenolmod.f90:1023,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,122,"call CalcPhenolEnvfactor(I,J,NZ,TFNP,WFNG,OFNG)"
plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,127,"call live_branch_phenology(I,J,NB,NZ,TFNP,WFNG,OFNG)"
plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,146,"call branch_specific_phenology(I,J,NB,NZ)"
plantphenolmod::emerged_plant_phenology@f90src/plant_bgc/plantphenolmod.f90:100,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,158,call PrintInfo('end '//subname)
plantphenolmod::set_plant_flags@f90src/plant_bgc/plantphenolmod.f90:163,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,189,call PrintInfo('beg '//subname)
plantphenolmod::set_plant_flags@f90src/plant_bgc/plantphenolmod.f90:163,initplantmod::startplants@f90src/plant_bgc/initplantmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,213,"CALL StartPlants(NZ,NZ)"
plantphenolmod::set_plant_flags@f90src/plant_bgc/plantphenolmod.f90:163,initplantmod::startplants@f90src/plant_bgc/initplantmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,244,"CALL StartPlants(NZ,NZ)"
plantphenolmod::set_plant_flags@f90src/plant_bgc/plantphenolmod.f90:163,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,258,call PrintInfo('end '//subname)
plantphenolmod::root_shoot_branching@f90src/plant_bgc/plantphenolmod.f90:263,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,300,call PrintInfo('beg '//subname)
plantphenolmod::root_shoot_branching@f90src/plant_bgc/plantphenolmod.f90:263,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,376,call PrintInfo('end '//subname)
plantphenolmod::findmainbranchnumber@f90src/plant_bgc/plantphenolmod.f90:381,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,392,call PrintInfo('beg '//subname)
plantphenolmod::findmainbranchnumber@f90src/plant_bgc/plantphenolmod.f90:381,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,405,call PrintInfo('end '//subname)
plantphenolmod::stageplantphenology@f90src/plant_bgc/plantphenolmod.f90:410,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,439,call PrintInfo('beg '//subname)
plantphenolmod::stageplantphenology@f90src/plant_bgc/plantphenolmod.f90:410,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,506,call PrintInfo('end '//subname)
plantphenolmod::testplantemergence@f90src/plant_bgc/plantphenolmod.f90:511,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,531,call PrintInfo('beg '//subname)
plantphenolmod::testplantemergence@f90src/plant_bgc/plantphenolmod.f90:511,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,553,call PrintInfo('end '//subname)
plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,582,call PrintInfo('beg '//subname)
plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,plantphenolmod::cropevergreenphenology@f90src/plant_bgc/plantphenolmod.f90:762,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,600,"call CropEvergreenPhenology(I,J,NB,NZ)"
plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,plantphenolmod::colddeciduousbranchphenology@f90src/plant_bgc/plantphenolmod.f90:818,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,604,"call ColdDeciduousBranchPhenology(I,J,NB,NZ)"
plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,plantphenolmod::colddroughtdeciduphenology@f90src/plant_bgc/plantphenolmod.f90:676,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,667,"call ColdDroughtDeciduPhenology(I,J,NB,NZ)"
plantphenolmod::branch_specific_phenology@f90src/plant_bgc/plantphenolmod.f90:558,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,671,call PrintInfo('end '//subname)
plantphenolmod::colddroughtdeciduphenology@f90src/plant_bgc/plantphenolmod.f90:676,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,709,call PrintInfo('beg '//subname)
plantphenolmod::colddroughtdeciduphenology@f90src/plant_bgc/plantphenolmod.f90:676,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,757,call PrintInfo('end '//subname)
plantphenolmod::cropevergreenphenology@f90src/plant_bgc/plantphenolmod.f90:762,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,785,call PrintInfo('beg '//subname)
plantphenolmod::cropevergreenphenology@f90src/plant_bgc/plantphenolmod.f90:762,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,813,call PrintInfo('end '//subname)
plantphenolmod::colddeciduousbranchphenology@f90src/plant_bgc/plantphenolmod.f90:818,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,846,call PrintInfo('beg '//subname)
plantphenolmod::colddeciduousbranchphenology@f90src/plant_bgc/plantphenolmod.f90:818,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,899,call PrintInfo('end '//subname)
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,933,call PrintInfo('beg '//subname)
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::updatebranchnodenumber@f90src/plant_bgc/plantphenolmod.f90:1061,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,947,"call UpdateBranchNodeNumber(I,J,NB,NZ,TFNP,WFNG,OFNG)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::initiatebranchfloral@f90src/plant_bgc/plantphenolmod.f90:1435,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,963,"call InitiateBranchFloral(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::branchstemjointing@f90src/plant_bgc/plantphenolmod.f90:1396,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,971,"call BranchStemJointing(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::branchstemelongation@f90src/plant_bgc/plantphenolmod.f90:1345,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,980,"call BranchStemElongation(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::branchflowerheading@f90src/plant_bgc/plantphenolmod.f90:1298,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,985,"call BranchFlowerHeading(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::branchanthesis@f90src/plant_bgc/plantphenolmod.f90:1247,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,991,"call BranchAnthesis(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::beginbranchseedfill@f90src/plant_bgc/plantphenolmod.f90:1210,subroutine,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,996,"call BeginBranchSeedFill(I,J,NB,NZ,DayLensShortenChk)"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1005,"IF(CheckBranchNodeState(ipltcal_SetSeedNumber,NB,NZ,I,J))THEN"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1015,"IF(CheckBranchNodeState(ipltcal_SetSeedMass,NB,NZ,I,J))THEN"
plantphenolmod::live_branch_phenology@f90src/plant_bgc/plantphenolmod.f90:904,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1019,call PrintInfo('end '//subname)
plantphenolmod::calcphenolenvfactor@f90src/plant_bgc/plantphenolmod.f90:1023,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1043,call PrintInfo('beg '//subname)
plantphenolmod::calcphenolenvfactor@f90src/plant_bgc/plantphenolmod.f90:1023,plantmathfuncmod::calc_leave_grow_tempf@f90src/plant_bgc/plantmathfuncmod.f90:148,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1046,TFNP = calc_leave_grow_tempf(TKCO)
plantphenolmod::calcphenolenvfactor@f90src/plant_bgc/plantphenolmod.f90:1023,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1056,call PrintInfo('end '//subname)
plantphenolmod::updatebranchnodenumber@f90src/plant_bgc/plantphenolmod.f90:1061,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1091,call PrintInfo('beg '//subname)
plantphenolmod::updatebranchnodenumber@f90src/plant_bgc/plantphenolmod.f90:1061,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1148,call PrintInfo('end '//subname)
plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1172,call PrintInfo('beg '//subname)
plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1205,call PrintInfo('end '//subname)
plantphenolmod::beginbranchseedfill@f90src/plant_bgc/plantphenolmod.f90:1210,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1229,call PrintInfo('beg '//subname)
plantphenolmod::beginbranchseedfill@f90src/plant_bgc/plantphenolmod.f90:1210,plantmathfuncmod::is_cold_deciduos@f90src/plant_bgc/plantmathfuncmod.f90:595,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1233,PhenoChk1  = is_cold_deciduos(iPlantPhenolType_pft(NZ)) .AND. DayLensShortenChk .AND.iPlantPhenolPattern_pft(NZ).EQ.iplt_perennial .AND. iPlantPhotoperiodType_pft(NZ).NE.iphotop_short
plantphenolmod::beginbranchseedfill@f90src/plant_bgc/plantphenolmod.f90:1210,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1238,"IF(CheckBranchNodeState(ipltcal_BeginSeedFill,NB,NZ,I,J) .OR.(PhenoChk1.AND.EnablePlantLeafOut_brch(NB,NZ).EQ.iFalse.AND.LeafOffChk) .OR. PhenoChk2.AND.EnablePlantLeafOut_brch(NB,NZ).EQ.iFalse.AND.LeafOffChk)THEN"
plantphenolmod::beginbranchseedfill@f90src/plant_bgc/plantphenolmod.f90:1210,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1242,call PrintInfo('end '//subname)
plantphenolmod::branchanthesis@f90src/plant_bgc/plantphenolmod.f90:1247,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1275,call PrintInfo('beg '//subname)
plantphenolmod::branchanthesis@f90src/plant_bgc/plantphenolmod.f90:1247,plantmathfuncmod::is_cold_deciduos@f90src/plant_bgc/plantmathfuncmod.f90:595,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1279,PerennialPhenoChk  = is_cold_deciduos(iPlantPhenolType_pft(NZ)) .AND. DayLensShortenChk .AND. iPlantPhenolPattern_pft(NZ).EQ.iplt_perennial .AND. iPlantPhotoperiodType_pft(NZ).NE.iphotop_short
plantphenolmod::branchanthesis@f90src/plant_bgc/plantphenolmod.f90:1247,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1285,"IF(CheckBranchNodeState(ipltcal_Anthesis,NB,NZ,I,J) .OR. CalChk .OR. (PerennialPhenoChk  .AND. LeafOffChk) .OR. (AnnualPhenoChk .AND. LeafOffChk))THEN"
plantphenolmod::branchanthesis@f90src/plant_bgc/plantphenolmod.f90:1247,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1293,call PrintInfo('end '//subname)
plantphenolmod::branchflowerheading@f90src/plant_bgc/plantphenolmod.f90:1298,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1325,call PrintInfo('beg '//subname)
plantphenolmod::branchflowerheading@f90src/plant_bgc/plantphenolmod.f90:1298,plantmathfuncmod::is_cold_deciduos@f90src/plant_bgc/plantmathfuncmod.f90:595,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1331,PerennialPhenoChk  = is_cold_deciduos(iPlantPhenolType_pft(NZ)) .AND. DayLensShortenChk .AND. iPlantPhenolPattern_pft(NZ).EQ.iplt_perennial .AND. iPlantPhotoperiodType_pft(NZ).NE.iphotop_short
plantphenolmod::branchflowerheading@f90src/plant_bgc/plantphenolmod.f90:1298,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1337,"IF(CheckBranchNodeState(ipltcal_heading,NB,NZ,I,J) .OR. ((PerennialPhenoChk .OR. AnnualPhenoChk)  .AND.  LeafOffChk))THEN"
plantphenolmod::branchflowerheading@f90src/plant_bgc/plantphenolmod.f90:1298,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1340,call PrintInfo('end '//subname)
plantphenolmod::branchstemelongation@f90src/plant_bgc/plantphenolmod.f90:1345,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1372,call PrintInfo('beg '//subname)
plantphenolmod::branchstemelongation@f90src/plant_bgc/plantphenolmod.f90:1345,plantmathfuncmod::is_cold_deciduos@f90src/plant_bgc/plantmathfuncmod.f90:595,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1377,PerennialPhenoChk  = is_cold_deciduos(iPlantPhenolType_pft(NZ)) .AND. DayLensShortenChk .AND. iPlantPhenolPattern_pft(NZ).EQ.iplt_perennial .AND. iPlantPhotoperiodType_pft(NZ).NE.iphotop_short
plantphenolmod::branchstemelongation@f90src/plant_bgc/plantphenolmod.f90:1345,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1383,"IF(CheckBranchNodeState(ipltcal_Elongation,NB,NZ,I,J) .OR. ((PerennialPhenoChk .OR. AnnualPhenoChk) .AND.  LeafOffChk))THEN"
plantphenolmod::branchstemelongation@f90src/plant_bgc/plantphenolmod.f90:1345,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1391,call PrintInfo('end '//subname)
plantphenolmod::branchstemjointing@f90src/plant_bgc/plantphenolmod.f90:1396,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1416,call PrintInfo('beg '//subname)
plantphenolmod::branchstemjointing@f90src/plant_bgc/plantphenolmod.f90:1396,plantmathfuncmod::is_cold_deciduos@f90src/plant_bgc/plantmathfuncmod.f90:595,function,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1418,PerennialPhenoChk  = is_cold_deciduos(iPlantPhenolType_pft(NZ)) .AND. DayLensShortenChk .AND. iPlantPhenolPattern_pft(NZ).EQ.iplt_perennial .AND. iPlantPhotoperiodType_pft(NZ).NE.iphotop_short
plantphenolmod::branchstemjointing@f90src/plant_bgc/plantphenolmod.f90:1396,plantphenolmod::checkbranchnodestate@f90src/plant_bgc/plantphenolmod.f90:1153,function,same-module,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1425,"IF(CheckBranchNodeState(ipltcal_Jointing,NB,NZ,I,J) .OR. (PerennialPhenoChk .AND. LeafOffChk) .OR. (AnnualPhenoChk .AND. LeafOffChk))THEN"
plantphenolmod::branchstemjointing@f90src/plant_bgc/plantphenolmod.f90:1396,debugtoolmod::printinfo@f90src/debugtools/debugtoolmod.f90:26,subroutine,use-associated,f90src/Plant_bgc/PlantPhenolMod.F90,/Users/jinyuntang/work/github/ecosim_workspace/main/f90src/Plant_bgc/PlantPhenolMod.F90,1430,call PrintInfo('end '//subname)
